trail_id,trail_name,area_id,area_name,routeType,popularity,state,longitude,latitude,activities,features,obstacles,avgRating,difficulty,duration,elevationGain,elevationMax,elevationStart,length,completedCount,photoCount,reviewCount,trackCount,overview
10025885,Holley Canal Falls Trail                               ,,,Out & Back,5.0356,New York,-77.99676,43.22235,"['Hiking', 'Walking']","['Dogs Leash', 'Kids', 'Waterfall']",[],3.5,1.0,,7.9248,157.8864,154.8384,22530.76,23,11,5,6,"Holley Canal Falls Trail                                is a 14 mile out and back trail located near Holley, New York that features a waterfall and is good for all skill levels. The trail is primarily used for hiking and walking and is best used from March until November. Dogs are also able to use this trail but must be kept on leash."
10267580,Rusk Mountain Bushwack,10163540.0,Rusk Mountain Wild Forest,Out & Back,5.0259,New York,-74.27221,42.18425,"['Hiking', 'Nature Trips', 'Snowshoeing']","['Dogs Leash', 'Views']","['Off Trail', 'Over Grown']",3.5,3.0,,483.7176,1120.7496,635.8128,4667.085999999998,14,8,5,23,"Rusk Mountain Bushwack is a 2.9 mile moderately trafficked out and back trail located near Spruceton, New York that offers scenic views. The trail is rated as moderate and primarily used for hiking, nature trips, and snowshoeing. Dogs are also able to use this trail but must be kept on leash."
10028150,Genesee River (Charlotte Area),10118231.0,Ontario Beach County Park,Out & Back,5.0157,New York,-77.6133,43.24615,"['Birding', 'Nature Trips', 'Paddle Sports', 'Walking']","['Dogs Leash', 'Kids', 'River', 'Views', 'Wild Flowers']",[],4.0,1.0,3600.0,88.69680000000002,122.8344,75.8952,10782.578000000001,27,2,6,9,"Genesee River (Charlotte Area) is a 6.7 mile moderately trafficked out and back trail located near Rochester, New York that features a river and is good for all skill levels. The trail is primarily used for walking, nature trips, birding, and canoeing and is best used from June until November. Dogs are also able to use this trail but must be kept on leash."
10025815,Middle Saranac Lake,10116919.0,Adirondack Park,Out & Back,5.008,New York,-74.23964000000001,44.251490000000004,"['Birding', 'Hiking', 'Nature Trips', 'Paddle Sports', 'Trail Running', 'Walking']","['Dogs', 'Forest', 'Lake', 'Kids', 'Views', 'Wildlife']",[],4.5,1.0,,6.7056,474.8784,472.7448,1609.34,19,3,11,4,"Middle Saranac Lake is a 1 mile moderately trafficked out and back trail located near Tupper Lake, New York that offers the chance to see wildlife and is good for all skill levels. The trail offers a number of activity options and is best used from April until October. Dogs are also able to use this trail."
10019230,Chaumont Barrens Preserve,10163605.0,Chaumont Barrens Preserve,Loop,5.0073,New York,-76.07401,44.10159,"['Birding', 'Hiking', 'Nature Trips', 'Walking']","['Dogs No', 'Kids']",[],4.5,1.0,,5.7912,118.87200000000001,118.87200000000001,2735.878,14,10,7,5,"Chaumont Barrens Preserve is a 1.7 mile loop trail located near Chaumont, New York. The trail is good for all skill levels and primarily used for hiking, walking, nature trips, and birding."
10267731,Reist Sanctuary Yellow Trail Loop,10159249.0,H.G. Reist Wildlife Sanctuary,Loop,5.0022,New York,-73.88216,42.78935,['Hiking'],"['Dogs Leash', 'Forest', 'Kids', 'Wildlife']",[],4.0,1.0,,17.9832,136.8552,130.7592,2253.076,12,11,3,5,"Reist Sanctuary Yellow Trail Loop is a 1.4 mile moderately trafficked loop trail located near Hawthorne Hill, New York that offers the chance to see wildlife. The trail is good for all skill levels and primarily used for hiking. Dogs are also able to use this trail but must be kept on leash."
10298035,"Wright, Algonquin, Iroquois via Algonquin Trail",10157573.0,High Peaks Wilderness,Out & Back,5.0008,New York,-73.96605490000002,44.181096000000004,"['Birding', 'Hiking', 'Nature Trips', 'Walking']","['Dogs Leash', 'Forest', 'Views', 'Waterfall']","['Muddy', 'Over Grown', 'Rocky', 'Scramble']",4.5,5.0,,1226.8200000000004,1554.7848,660.8064,14484.06,15,2,10,11,"Wright, Algonquin, Iroquois via Algonquin Trail is a 9 mile moderately trafficked out and back trail located near North Elba, New York that features a waterfall and is rated as difficult. The trail is primarily used for hiking, walking, nature trips, and birding and is best used from April until September. Dogs are also able to use this trail but must be kept on leash."
10240734,Yellow Trail ,10143026.0,Ontario County Park,Loop,4.9904,New York,-77.4101882,42.7067282,['Hiking'],"['Dogs', 'Kids', 'Views']",[],4.0,1.0,7200.0,85.95360000000002,676.9608000000002,633.984,4506.151999999999,19,3,9,7,"Yellow Trail  is a 2.8 mile loop trail located near Naples, New York that offers scenic views. The trail is good for all skill levels and primarily used for hiking. Dogs are also able to use this trail."
10018006,Moss Lake Trail,10163570.0,Moss Lake Preserve,Loop,4.9857,New York,-78.18597,42.4009,"['Birding', 'Hiking', 'Nature Trips', 'Trail Running', 'Walking']","['Dogs No', 'Forest', 'Lake', 'Kids', 'Views', 'Wildlife']",[],4.5,1.0,900.0,9.7536,459.9432000000001,453.8472,1609.34,21,3,8,3,"Moss Lake Trail is a 1 mile moderately trafficked loop trail located near Caneadea, New York that features a lake and is good for all skill levels. The trail offers a number of activity options and is accessible year-round."
10024881,Bond Lake,10118970.0,Bonds Lake County Park,Loop,4.9839,New York,-78.92137,43.18096,"['Hiking', 'Mountain Biking', 'Paddle Sports', 'Rock Climbing', 'Trail Running', 'Walking', 'Cross Country Skiing', 'Horseback Riding']","['Dogs Leash', 'Forest', 'Lake', 'Kids', 'Views', 'Wild Flowers', 'Wildlife']","['Muddy', 'Over Grown', 'Rocky']",3.5,1.0,3600.0,41.7576,198.7296,167.9448,4506.151999999999,26,5,9,4,"Bond Lake is a 2.8 mile heavily trafficked loop trail located near Ransomville, New York that features beautiful wild flowers and is good for all skill levels. The trail offers a number of activity options and is best used from April until October. Dogs are also able to use this trail but must be kept on leash."
10032625,Highland Reservoir Loop Trail,10120324.0,Highland Park,Loop,4.9838,New York,-77.60781999999999,43.130320000000005,"['Birding', 'Hiking', 'Nature Trips', 'Trail Running', 'Walking']","['ADA', 'Dogs Leash', 'Kids', 'Views', 'Wild Flowers', 'Wildlife']",[],4.5,1.0,2700.0,29.8704,194.7672,178.91760000000005,2092.1420000000003,34,5,11,4,"Highland Reservoir Loop Trail is a 1.3 mile moderately trafficked loop trail located near Rochester, New York that features beautiful wild flowers and is good for all skill levels. The trail offers a number of activity options and is best used from March until October. Dogs are also able to use this trail but must be kept on leash."
10269260,Lenape Ridge and Minisink Trail Loop,,,Loop,4.9693,New York,-74.67708,41.35824,"['Birding', 'Camping', 'Hiking', 'Nature Trips', 'Trail Running', 'Walking']","['Dogs', 'Forest', 'Kids', 'Views']",[],3.5,1.0,,198.7296,262.7376,164.8968,6276.426,15,41,10,14,"Lenape Ridge and Minisink Trail Loop is a 3.9 mile moderately trafficked loop trail located near Tristates, New York that features a great forest setting and is good for all skill levels. The trail offers a number of activity options and is best used from March until October. Dogs are also able to use this trail."
10257545,Dater Mountain Loop Trail,10117082.0,Dater Mountain County Park,Loop,4.9674,New York,-74.1769409,41.171418200000005,"['Birding', 'Hiking', 'Nature Trips', 'Walking']","['Dogs Leash', 'Kids', 'Views', 'Wild Flowers', 'Wildlife']",[],3.5,1.0,,115.824,213.9696,121.92,3701.482,9,3,8,6,"Dater Mountain Loop Trail is a 2.3 mile moderately trafficked loop trail located near Sloatsburg, New York that features beautiful wild flowers and is good for all skill levels. The trail is primarily used for hiking, walking, nature trips, and birding and is best used from March until October. Dogs are also able to use this trail but must be kept on leash."
10282306,Mount Colvin and Blake Peak Trail,10161211.0,Adirondack Mountain Reserve,Out & Back,4.9644,New York,-73.77009,44.149229999999996,"['Birding', 'Hiking', 'Nature Trips', 'Walking']","['Forest', 'Views']",[],4.5,5.0,,1223.7720000000004,1240.8408000000004,387.7056,22852.628,10,27,3,11,"Mount Colvin and Blake Peak Trail is a 14.2 mile moderately trafficked out and back trail located near Keene, New York that features a great forest setting and is rated as difficult. The trail is primarily used for hiking, walking, nature trips, and birding and is best used from April until September."
10256540,Lancaster Heritage Trail,,,Out & Back,4.9613,New York,-78.65782,42.911840000000005,"['Birding', 'Hiking', 'Nature Trips', 'Road Biking', 'Walking']","['Rails Trails', 'ADA', 'Dogs Leash', 'Kids', 'Views', 'Wild Flowers', 'Wildlife']",[],4.5,1.0,,36.8808,232.86720000000003,214.884,13196.587999999998,15,3,7,6,"Lancaster Heritage Trail is a 8.2 mile moderately trafficked out and back trail located near Lancaster, New York that features beautiful wild flowers and is good for all skill levels. The trail offers a number of activity options and is accessible year-round. Dogs are also able to use this trail but must be kept on leash."
10033699,Webster Hojack Trail,10118851.0,Whiting Road Nature Preserve,Out & Back,4.9589,New York,-77.5019,43.2475,"['Birding', 'Mountain Biking', 'Nature Trips']","['Dogs Leash', 'Kids', 'Views']",[],3.5,1.0,1800.0,51.816,124.96799999999999,87.78240000000002,15932.466,31,1,8,10,"Webster Hojack Trail is a 9.9 mile lightly trafficked out and back trail located near Webster, New York that offers scenic views and is good for all skill levels. The trail is primarily used for nature trips, birding, and mountain biking and is best used from April until October. Dogs are also able to use this trail but must be kept on leash."
10254226,Pine Hill West Branch Trail,10163200.0,Big Indian Wilderness,Loop,4.9441,New York,-74.48421479999999,41.9912671,"['Birding', 'Hiking', 'Nature Trips', 'Snowshoeing', 'Walking']","['Dogs Leash', 'Forest', 'Views', 'Wild Flowers']","['Blowdown', 'Rocky']",4.0,3.0,21600.0,2179.9296,1100.9376,636.7272,42647.51,5,5,3,1,"Pine Hill West Branch Trail is a 26.5 mile lightly trafficked loop trail located near Denning, New York that features beautiful wild flowers and is rated as moderate. The trail offers a number of activity options and is accessible year-round. Dogs are also able to use this trail but must be kept on leash."
10023517,Greenport Conservation Area,10119060.0,Oakdale Park,Loop,4.9542,New York,-73.76866,42.269259999999996,['Hiking'],"['Dogs Leash', 'Kids']",[],4.0,1.0,9000.0,26.8224,50.9016,50.9016,2414.01,26,1,10,4,"Greenport Conservation Area is a 1.5 mile loop trail located near Hudson, New York and is good for all skill levels. The trail is primarily used for hiking and is best used from March until December. Dogs are also able to use this trail but must be kept on leash."
10260033,Erie Canalway Trail: Warners to Camillus,10120311.0,Erie Canal State Park,Out & Back,4.9519,New York,-76.32704,43.07601,"['Hiking', 'Road Biking', 'Snowshoeing', 'Trail Running', 'Walking', 'Cross Country Skiing']","['Dogs Leash', 'Forest', 'Kids']",[],4.5,1.0,,0.0,125.8824,124.96799999999999,6759.228,34,2,7,6,"Erie Canalway Trail: Warners to Camillus is a 4.2 mile moderately trafficked out and back trail located near Warners, New York that features a great forest setting and is good for all skill levels. The trail offers a number of activity options and is accessible year-round. Dogs are also able to use this trail but must be kept on leash."
10254323,Delaware Park Trail,10120307.0,Delaware Park,Loop,4.9409,New York,-78.85505,42.93162,"['Road Biking', 'Trail Running', 'Walking']","['Dogs Leash', 'Kids']",[],3.5,1.0,,13.716,196.9008,196.9008,2896.812,34,4,10,5,"Delaware Park Trail is a 1.8 mile moderately trafficked loop trail located near Buffalo, New York and is good for all skill levels. The trail is primarily used for walking, trail running, and road biking and is accessible year-round. Dogs are also able to use this trail but must be kept on leash."
10023231,Clay Pit Ponds Loop,10113456.0,Clay Pit Ponds State Park Preserve,Loop,4.9379,New York,-74.2323,40.539320000000004,"['Hiking', 'Trail Running']","['Dogs No', 'Forest', 'Kids', 'Wildlife']",[],4.0,1.0,3600.0,35.9664,39.9288,16.764,2735.878,14,5,5,11,"Clay Pit Ponds Loop is a 1.7 mile lightly trafficked loop trail located near Staten Island, New York that offers the chance to see wildlife and is good for all skill levels. The trail is primarily used for hiking and trail running and is accessible year-round."
10245617,Little Tor Trail,10113650.0,High Tor State Park,Out & Back,4.9358,New York,-73.9891434,41.1917344,"['Birding', 'Hiking', 'Nature Trips', 'Trail Running', 'Walking']","['Dogs Leash', 'Forest', 'Lake', 'Kids', 'Views', 'Wild Flowers', 'Wildlife']",[],3.5,3.0,3600.0,104.8512,202.9968,76.8096,2735.878,15,9,8,5,"Little Tor Trail is a 1.7 mile moderately trafficked out and back trail located near Haverstraw, New York that features a lake and is rated as moderate. The trail offers a number of activity options and is best used from March until October. Dogs are also able to use this trail but must be kept on leash."
10030420,Aunt Sarah's Falls ,,,Out & Back,4.9327,New York,-76.85566999999999,42.35232,"['Birding', 'Nature Trips', 'Walking']","['Dogs No', 'Forest', 'Kids', 'Views', 'Waterfall']",[],3.0,1.0,,1.8288,141.732,136.8552,160.934,24,9,6,3,"Aunt Sarah's Falls  is a 0.1 mile moderately trafficked out and back trail located near Montour Falls, New York that features a waterfall and is good for all skill levels. The trail is primarily used for walking, nature trips, and birding and is best used from March until September."
10020949,Taconic State Park: Copake Falls Area Campground,10111005.0,Mount Washington State Forest,Out & Back,4.927,New York,-73.50794,42.11717,"['Birding', 'Camping', 'Hiking', 'Mountain Biking', 'Paddle Sports', 'Road Biking', 'Snowshoeing', 'Trail Running', 'Walking', 'Cross Country Skiing']","['Beach', 'Dogs Leash', 'Forest', 'Lake', 'River', 'Views', 'Wildlife']",[],3.5,7.0,,837.8952,705.9168000000002,222.8088,21082.354,23,0,7,3,"Taconic State Park: Copake Falls Area Campground is a 13.1 mile lightly trafficked out and back trail located near Copake Falls, New York that features a lake and is only recommended for very experienced adventurers. The trail offers a number of activity options and is accessible year-round. Dogs are also able to use this trail but must be kept on leash."
10288201,Echo Lake,10116949.0,Kaaterskill Wild Forest,Out & Back,4.9231,New York,-74.08583,42.13333,"['Backpacking', 'Birding', 'Camping', 'Fishing', 'Hiking', 'Nature Trips', 'Walking']","['Dogs', 'Forest', 'Lake', 'Views', 'Wild Flowers']",[],4.0,3.0,,457.8096000000001,781.812,559.9176,11909.116000000002,9,1,5,3,"Echo Lake is a 7.4 mile moderately trafficked out and back trail located near Hunter, New York that features beautiful wild flowers and is rated as moderate. The trail offers a number of activity options and is best used from May until September. Dogs are also able to use this trail."
10029304,Genesee County Park and Forest Trail,10118408.0,Genesee County Park and Forest,Loop,4.918,New York,-78.1194878,42.8791011,"['Birding', 'Hiking', 'Nature Trips', 'Scenic Driving', 'Snowshoeing', 'Trail Running', 'Walking', 'Cross Country Skiing', 'Horseback Riding']","['Dogs Leash', 'Forest', 'Kids', 'Views', 'Wild Flowers', 'Wildlife']",[],4.5,1.0,,14.9352,360.8832,346.8624000000001,1770.274,28,6,11,2,"Genesee County Park and Forest Trail is a 1.1 mile moderately trafficked loop trail located near East Bethany, New York that features beautiful wild flowers and is good for all skill levels. The trail offers a number of activity options and is accessible year-round. Dogs are also able to use this trail but must be kept on leash."
10249528,Chimney Bluffs Loop,10113451.0,Chimney Bluffs State Park,Loop,4.9087,New York,-76.9220316,43.281352899999995,"['Hiking', 'Trail Running', 'Walking']","['Beach', 'Dogs Leash', 'Forest', 'Lake', 'Kids', 'Views']",['Blowdown'],4.5,3.0,10800.0,90.2208,,,4023.35,12,39,10,11,"Chimney Bluffs Loop is a 2.5 mile moderately trafficked loop trail located near Wolcott, New York that features a lake. The trail is rated as moderate and primarily used for hiking, walking, and trail running. Dogs are also able to use this trail but must be kept on leash."
10022165,Wildwood State Park Campground,10114010.0,Wildwood State Park,Loop,4.8985,New York,-72.80205,40.96456,"['Camping', 'Hiking', 'Trail Running']","['Beach', 'Dogs No', 'Forest', 'Kids']",[],4.0,1.0,,93.8784,53.9496,24.9936,7402.963999999999,31,9,13,9,"Wildwood State Park Campground is a 4.6 mile moderately trafficked loop trail located near Wading River, New York that features a great forest setting. The trail is good for all skill levels and primarily used for hiking, trail running, and camping."
10235106,James Baird Trail,10113685.0,James Baird State Park,Loop,4.8978,New York,-73.79194,41.686240000000005,"['Birding', 'Hiking', 'Nature Trips', 'Walking']","['Dogs Leash', 'Forest', 'Kids', 'Views', 'Wild Flowers', 'Wildlife']",[],2.5,3.0,7200.0,104.8512,175.86960000000005,109.728,5310.821999999999,31,23,13,11,"James Baird Trail is a 3.3 mile moderately trafficked loop trail located near Pleasant Valley, New York that features beautiful wild flowers and is rated as moderate. The trail is primarily used for hiking, walking, nature trips, and birding and is best used from March until November. Dogs are also able to use this trail but must be kept on leash."
10258704,Mongaup River Trail,10151641.0,Upper Delaware Scenic and Recreational River,Out & Back,4.8858,New York,-74.7557321,41.4269209,"['Birding', 'Fishing', 'Hiking', 'Nature Trips', 'Walking']","['Dogs Leash', 'Forest', 'River', 'Views', 'Wild Flowers', 'Wildlife']",[],4.0,3.0,,32.9184,165.8112,151.7904,2735.878,12,15,7,3,"Mongaup River Trail is a 1.7 mile moderately trafficked out and back trail located near Sparrow Bush, New York that features a river and is rated as moderate. The trail offers a number of activity options and is best used from April until December. Dogs are also able to use this trail but must be kept on leash."
10039207,Pittsfield State Forest Area Trails,10111027.0,Pittsfield State Forest,Loop,4.8794,New York,-73.29902,42.49289,"['Hiking', 'Mountain Biking', 'Trail Running', 'Walking']","['Dogs Leash', 'Forest', 'Lake', 'Kids']",[],4.0,1.0,10800.0,87.78240000000002,399.8976,383.7432,6437.36,30,0,9,13,"Pittsfield State Forest Area Trails is a 4 mile lightly trafficked loop trail located near New Lebanon, New York that features a lake and is good for all skill levels. The trail offers a number of activity options and is accessible year-round. Dogs are also able to use this trail but must be kept on leash."
10267530,Long Pond via Beaverkill Ridge Trail,10120299.0,Catskill State Park,Loop,4.8771,New York,-74.64998,41.93397,"['Hiking', 'Trail Running']",['Dogs Leash'],[],5.0,3.0,,205.74,673.9128000000002,563.88,11587.248,6,2,4,9,"Long Pond via Beaverkill Ridge Trail is a 7.2 mile lightly trafficked loop trail located near Willowemoc, New York and is rated as moderate. The trail is primarily used for hiking and trail running and is best used from June until October. Dogs are also able to use this trail but must be kept on leash."
10270623,Macsherry Trail Long Loop,10160992.0,TILT's Crooked Creek Preserve,Loop,4.8731,New York,-75.81971879999999,44.3954391,"['Birding', 'Fishing', 'Hiking', 'Mountain Biking', 'Nature Trips', 'Snowshoeing', 'Trail Running', 'Walking', 'Cross Country Skiing']","['Dogs Leash', 'Forest', 'River', 'Views', 'Wildlife']",[],4.5,3.0,,34.7472,90.8304,83.82000000000002,4184.284000000001,12,5,9,4,"Macsherry Trail Long Loop is a 2.6 mile lightly trafficked loop trail located near Schermerhorn Landing, New York that features a river and is rated as moderate. The trail offers a number of activity options and is best used from March until October. Dogs are also able to use this trail but must be kept on leash."
10039189,Colgate Lake Trail,10120299.0,Catskill State Park,Out & Back,4.8667,New York,-74.12318,42.238440000000004,"['Birding', 'Camping', 'Hiking', 'Nature Trips', 'Trail Running', 'Walking']","['Dogs Leash', 'Forest', 'Lake', 'Kids', 'Views', 'Wildlife']",['Muddy'],3.5,1.0,10800.0,11.8872,630.936,622.7064,1931.208,21,2,4,4,"Colgate Lake Trail is a 1.2 mile moderately trafficked out and back trail located near East Jewett, New York that features a lake and is good for all skill levels. The trail offers a number of activity options and is best used from June until October. Dogs are also able to use this trail but must be kept on leash."
10035063,Ausable River Trail,10116919.0,Adirondack Park,Out & Back,4.8619,New York,-73.84125999999999,44.36608,"['Birding', 'Fishing', 'Hiking', 'Nature Trips', 'Walking']","['Dogs', 'Forest', 'Kids', 'River', 'Views', 'Wildlife']",[],3.5,1.0,,298.704,469.6968,322.7832,7242.03,21,2,7,4,"Ausable River Trail is a 4.5 mile moderately trafficked out and back trail located near Wilmington, New York that features a river and is good for all skill levels. The trail offers a number of activity options and is accessible year-round. Dogs are also able to use this trail."
10036769,Genesee Valley Greenway Trail Scottsville Branch,,,Point to Point,4.8614,New York,-77.68715859999999,43.097536,"['Birding', 'Hiking', 'Nature Trips', 'Snowshoeing', 'Trail Running', 'Walking']","['Dogs Leash', 'Forest', 'Kids', 'River', 'Views', 'Wild Flowers']",[],3.5,1.0,12600.0,114.9096,187.7568,157.8864,54395.692,25,9,9,12,"Genesee Valley Greenway Trail Scottsville Branch is a 33.8 mile moderately trafficked point-to-point trail located near Scottsville, New York that features a river and is good for all skill levels. The trail offers a number of activity options and is accessible year-round. Dogs are also able to use this trail but must be kept on leash."
10025114,Cayuga Nature Center Trail,,,Loop,4.8568,New York,-76.55699,42.5185,"['Birding', 'Nature Trips', 'Walking', 'Cross Country Skiing']","['Dogs No', 'Kids', 'Wildlife']",[],4.0,1.0,,33.8328,210.9216,174.95520000000005,1770.274,16,1,4,0,"Cayuga Nature Center Trail is a 1.1 mile lightly trafficked loop trail located near Ithaca, New York that offers the chance to see wildlife and is good for all skill levels. The trail offers a number of activity options and is accessible year-round."
10006462,Little Pond Loop Trail,10120299.0,Catskill State Park,Loop,4.853,New York,-74.74372,42.03771,"['Hiking', 'Trail Running', 'Walking']","['Dogs Leash', 'Kids', 'Wild Flowers']",[],3.5,3.0,,9.7536,613.8672,606.8568,1448.406,21,3,10,1,"Little Pond Loop Trail is a 0.9 mile loop trail located near Andes, New York that features beautiful wild flowers and is rated as moderate. The trail is primarily used for hiking, walking, and trail running and is best used from May until October. Dogs are also able to use this trail but must be kept on leash."
10039159,Spanish Loop Trail,10120333.0,Kennedy Park,Loop,4.8513,New York,-76.23087,42.47048,"['Birding', 'Hiking', 'Nature Trips', 'Walking']","['Dogs Leash', 'Forest', 'Kids', 'River', 'Views', 'Wildlife']",[],4.0,3.0,14400.0,251.7648,616.9152,468.7824,8851.369999999999,16,1,10,4,"Spanish Loop Trail is a 5.5 mile moderately trafficked loop trail located near Dryden, New York that features a river and is rated as moderate. The trail is primarily used for hiking, walking, nature trips, and birding and is accessible year-round. Dogs are also able to use this trail but must be kept on leash."
10289345,Ramapo Dunderberg and Tom Jones Shelter ,10113637.0,Harriman State Park,Out & Back,4.843999999999999,New York,-74.18468,41.195609999999995,"['Birding', 'Camping', 'Hiking', 'Nature Trips', 'Trail Running']","['Rails Trails', 'Dogs Leash', 'Forest', 'River', 'Views', 'Wild Flowers', 'Wildlife']","['Bugs', 'Rocky', 'Scramble']",4.5,3.0,,452.9328,391.9728,127.7112,14001.257999999998,8,2,3,3,"Ramapo Dunderberg and Tom Jones Shelter  is a 8.7 mile lightly trafficked out and back trail located near Tuxedo, New York that features a river. The trail is rated as moderate  offers a number of activity options. Dogs are also able to use this trail but must be kept on leash."
10244693,Mohawk-Hudson Bike and Hike Trail,,,Point to Point,4.8371,New York,-73.70403,42.760909999999996,"['Birding', 'Hiking', 'Nature Trips', 'Trail Running', 'Walking']","['Dogs Leash', 'Kids', 'Views', 'Wild Flowers', 'Wildlife']",[],4.5,1.0,3600.0,219.7608,121.92,40.8432,47958.332,17,6,10,4,"Mohawk-Hudson Bike and Hike Trail is a 29.8 mile moderately trafficked point-to-point trail located near Schenectady, New York that features beautiful wild flowers and is good for all skill levels. The trail offers a number of activity options and is best used from March until October. Dogs are also able to use this trail but must be kept on leash."
10279602,Big Hill and Jackie Jones Mountain Loop,10113637.0,Harriman State Park,Loop,4.825,New York,-74.0598679,41.2296046,"['Camping', 'Hiking', 'Trail Running']","['Dogs Leash', 'Forest', 'Kids', 'Waterfall', 'Wildlife']",[],4.0,3.0,,293.8272,386.7912,268.8336,7242.03,6,46,5,23,"Big Hill and Jackie Jones Mountain Loop is a 4.5 mile lightly trafficked loop trail located near Stony Point, New York that features a waterfall. The trail is rated as moderate and primarily used for hiking, trail running, and camping. Dogs are also able to use this trail but must be kept on leash."
10282241,West Bay Loop,10142315.0,Irondequoit Bay Park West,Loop,4.8323,New York,-77.52911,43.183859999999996,"['Birding', 'Hiking', 'Mountain Biking', 'Nature Trips', 'Walking']",['Views'],[],4.0,3.0,,96.9264,118.87200000000001,81.9912,3540.548,7,1,3,43,"West Bay Loop is a 2.2 mile moderately trafficked loop trail located near Irondequoit, New York that offers scenic views and is rated as moderate. The trail offers a number of activity options and is best used from April until September."
10268438,Indian Meadows Park Loop Trail,10160123.0,Indian Meadows Park,Loop,4.8292,New York,-73.9369,42.88776,"['Birding', 'Hiking', 'Nature Trips', 'Trail Running', 'Walking', 'Cross Country Skiing']","['Dogs Leash', 'Forest', 'Kids', 'Wild Flowers', 'Wildlife']",['Muddy'],4.5,1.0,,9.7536,123.7488,116.7384,2414.01,10,15,7,16,"Indian Meadows Park Loop Trail is a 1.5 mile moderately trafficked loop trail located near Woodruff Heights, New York that features beautiful wild flowers and is good for all skill levels. The trail offers a number of activity options and is accessible year-round. Dogs are also able to use this trail but must be kept on leash."
10030760,Carmans River,,,Out & Back,4.8271,New York,-72.88519000000001,40.80168,"['Hiking', 'Nature Trips', 'Paddle Sports']","['Kids', 'River', 'Views']",[],4.0,3.0,,6.7056,2.7432000000000003,1.8288,14001.257999999998,22,2,7,3,"Carmans River is a 8.7 mile moderately trafficked out and back trail located near Brookhaven, New York that features a river and is rated as moderate. The trail is primarily used for hiking, nature trips, and canoeing and is best used from April until October."
10255041,Finch Hollow Nature Center Trail,,,Loop,4.815,New York,-75.98504,42.16052,"['Birding', 'Hiking', 'Nature Trips', 'Walking']","['Dogs Leash', 'Forest', 'Lake', 'Kids', 'River', 'Wild Flowers', 'Wildlife']",[],4.0,1.0,,20.7264,393.8016,393.8016,1287.472,22,16,8,5,"Finch Hollow Nature Center Trail is a 0.8 mile moderately trafficked loop trail located near Johnson City, New York that features a lake and is good for all skill levels. The trail is primarily used for hiking, walking, nature trips, and birding and is accessible year-round. Dogs are also able to use this trail but must be kept on leash."
10267613,Skyline Trail,10163535.0,Labrador Hollow Unique Area,Out & Back,4.8076,New York,-76.05824,42.79118,"['Hiking', 'Trail Running']","['Dogs Leash', 'Views']",[],4.5,3.0,,217.932,588.8736,368.80800000000005,3540.548,9,23,6,8,"Skyline Trail is a 2.2 mile lightly trafficked out and back trail located near Apulia Station, New York that offers scenic views. The trail is rated as moderate and primarily used for hiking and trail running. Dogs are also able to use this trail but must be kept on leash."
10034778,Springdale Farm Trail,10120347.0,Northampton Park,Loop,4.8076,New York,-77.87333000000001,43.180440000000004,"['Birding', 'Hiking', 'Nature Trips', 'Trail Running', 'Walking']","['Dogs Leash', 'Forest', 'Kids', 'Views', 'Wildlife']",[],4.5,1.0,2700.0,49.9872,191.7192,191.7192,5149.888,10,5,3,7,"Springdale Farm Trail is a 3.2 mile moderately trafficked loop trail located near Spencerport, New York that offers the chance to see wildlife and is good for all skill levels. The trail offers a number of activity options and is best used from March until October. Dogs are also able to use this trail but must be kept on leash."
10019318, Fire Island National Seashore: Otis Pike Wilderness Trail,10116990.0,Shirley Marina Co Park,Out & Back,4.806,New York,-72.86406,40.73421,"['Birding', 'Hiking', 'Nature Trips', 'Trail Running', 'Walking']","['Beach', 'Dogs No', 'Wildlife']",[],3.5,3.0,10800.0,14.9352,5.7912,2.7432000000000003,23496.364,19,2,5,3," Fire Island National Seashore: Otis Pike Wilderness Trail is a 14.6 mile moderately trafficked out and back trail located near Mastic Beach, New York that offers the chance to see wildlife and is rated as moderate. The trail offers a number of activity options and is accessible year-round."
10023233,Saranac Lakes Chain,10116919.0,Adirondack Park,Loop,4.7993,New York,-74.18533000000001,44.287490000000005,"['Fishing', 'Paddle Sports']","['Dogs', 'Lake', 'Views']",[],4.5,1.0,,3.9624,470.916,470.916,13035.654,13,1,4,7,"Saranac Lakes Chain is a 8.1 mile lightly trafficked loop trail located near Saranac Lake, New York that features a lake. The trail is good for all skill levels and primarily used for fishing, canoeing, and whitewater kayaking. Dogs are also able to use this trail."
10309467,Cold Spring Harbor Trailhead to Lawrence Hill Road,10113457.0,Cold Spring Harbor State Park,Out & Back,4.7833,New York,-73.46158,40.86744,"['Hiking', 'Nature Trips', 'Trail Running', 'Walking']","['Dogs No', 'Forest', 'Lake', 'Kids']",['Rocky'],4.5,3.0,,114.9096,62.7888,3.9624,2896.812,11,4,12,13,"Cold Spring Harbor Trailhead to Lawrence Hill Road is a 1.8 mile moderately trafficked out and back trail located near Cold Spring Harbor, New York that features a lake and is rated as moderate. The trail is primarily used for hiking, walking, trail running, and nature trips and is accessible year-round."
